investor_id,amfi_code,transaction_date,transaction_type,amount_inr,kyc_status
INV101489,149322,2025-08-21,SIP,1026,Verified
INV101489,149322,2025-09-17,SIP,926,Verified
INV101489,120503,2025-10-23,SIP,1016,Verified
INV101489,149322,2025-11-21,SIP,1040,Verified
INV101489,149322,2025-12-18,SIP,973,Verified
INV101489,149322,2026-01-28,SIP,963,Verified
INV101489,119552,2026-02-28,Lumpsum,10000,Verified
INV101489,120503,2026-03-01,SIP,1054,Verified
INV101489,120503,2026-03-30,SIP,1008,Verified
INV101489,149322,2026-04-13,Redemption,10000,Verified
INV101490,101207,2022-06-28,SIP,2333,Verified
INV101490,101207,2022-07-31,SIP,2112,Verified
INV101490,101207,2022-08-30,SIP,2618,Verified
INV101490,101207,2022-09-25,SIP,2504,Verified
INV101490,101207,2022-10-28,SIP,2591,Verified
INV101490,101207,2022-11-20,SIP,2624,Verified
INV101490,101207,2022-12-26,SIP,2651,Verified
INV101490,101207,2023-01-20,SIP,2365,Verified
INV101490,101207,2023-02-13,Redemption,20000,Verified
INV101490,101207,2023-02-19,SIP,2573,Verified
INV101490,101207,2023-03-24,SIP,2402,Verified
INV101490,101207,2023-04-22,SIP,2398,Verified
INV101490,101207,2023-05-17,SIP,2550,Verified
INV101490,125497,2023-05-22,Lumpsum,50000,Verified
INV101490,101207,2023-06-15,SIP,2556,Verified
INV101490,101207,2023-07-12,SIP,2583,Verified
INV101490,101207,2023-08-06,SIP,2444,Verified
INV101490,101207,2023-08-31,SIP,2535,Verified
INV101490,101207,2023-10-07,SIP,2546,Verified
INV101490,101207,2023-11-05,SIP,2476,Verified
INV101490,101207,2023-12-02,SIP,2638,Verified
INV101490,101207,2024-01-02,SIP,2291,Verified
INV101490,101207,2024-02-05,SIP,2392,Verified
INV101490,101207,2024-03-03,SIP,2550,Verified
INV101490,101207,2024-03-30,SIP,2780,Verified
INV101490,101207,2024-04-28,SIP,2579,Verified
INV101490,101207,2024-05-21,SIP,2423,Verified
INV101490,101207,2024-06-19,SIP,2624,Verified
INV101490,101207,2024-07-14,SIP,2649,Verified
INV101490,101207,2024-08-13,SIP,2540,Verified
INV101490,119552,2024-08-16,Lumpsum,5000,Verified
INV101490,101207,2024-09-09,SIP,2380,Verified
INV101490,101207,2024-09-30,SIP,2537,Verified
INV101490,119095,2025-12-13,Lumpsum,25000,Verified
INV101491,120504,2025-07-07,SIP,2241,Pending
INV101491,120503,2025-08-04,SIP,1958,Pending
INV101491,120504,2025-08-28,SIP,1946,Pending
INV101491,120503,2025-09-26,SIP,1916,Pending
INV101491,120504,2025-10-27,SIP,2130,Pending
INV101491,120503,2025-11-25,SIP,1941,Pending
INV101491,120503,2025-12-22,SIP,2025,Pending
INV101491,120503,2026-01-23,SIP,1916,Pending
INV101491,120504,2026-02-22,SIP,1988,Pending
INV101491,120503,2026-03-29,SIP,1978,Pending
INV101491,120503,2026-04-24,SIP,2089,Pending
INV101491,120504,2026-05-20,SIP,1865,Pending
INV101492,120841,2024-01-19,SIP,1032,Pending
INV101492,120841,2024-02-18,SIP,1050,Pending
INV101492,120841,2024-03-21,SIP,940,Pending
INV101492,120841,2024-04-13,SIP,1055,Pending
INV101492,120841,2024-05-12,SIP,1150,Pending
INV101492,120841,2024-06-14,SIP,1068,Pending
INV101492,120841,2024-07-10,SIP,996,Pending
INV101492,120841,2024-08-12,SIP,996,Pending
INV101492,120841,2024-09-06,Redemption,10000,Pending
INV101492,120841,2024-09-11,SIP,1012,Pending
INV101492,120841,2024-10-08,SIP,956,Pending
INV101492,120841,2024-11-06,SIP,980,Pending
INV101492,120841,2024-12-02,SIP,994,Pending
INV101492,120841,2024-12-26,SIP,1038,Pending
INV101492,100025,2025-01-17,Lumpsum,5000,Pending
INV101492,119552,2025-01-21,Lumpsum,5000,Pending
INV101492,120841,2025-01-27,SIP,1034,Pending
INV101492,120841,2025-02-22,SIP,952,Pending
INV101492,120841,2025-03-29,SIP,991,Pending
INV101492,120841,2025-04-30,SIP,943,Pending
INV101492,120841,2025-05-28,SIP,1059,Pending
INV101492,120841,2025-06-27,SIP,988,Pending
INV101492,119093,2025-06-29,Lumpsum,25000,Pending
INV101492,120841,2025-07-29,SIP,1015,Pending
INV101493,120503,2022-07-25,SIP,4971,Verified
INV101493,101207,2022-08-20,Lumpsum,10000,Verified
INV101493,120841,2022-08-21,SIP,4585,Verified
INV101493,120503,2022-09-22,SIP,4998,Verified
INV101493,120503,2022-10-18,SIP,4760,Verified
INV101493,120503,2022-11-11,SIP,4714,Verified
INV101493,120503,2022-12-11,SIP,4784,Verified
INV101493,120841,2023-01-11,SIP,5269,Verified
INV101493,120841,2023-02-02,SIP,5130,Verified
INV101493,120841,2023-03-10,SIP,4928,Verified
INV101493,120503,2023-04-16,SIP,4531,Verified
INV101493,120503,2023-05-17,SIP,4996,Verified
INV101493,120503,2023-06-20,SIP,4758,Verified
INV101493,120503,2023-07-24,SIP,4968,Verified
INV101493,120841,2023-08-19,SIP,4881,Verified
INV101493,120841,2023-09-18,SIP,4982,Verified
INV101493,120503,2023-10-20,SIP,5402,Verified
INV101493,120841,2023-11-23,SIP,4578,Verified
INV101493,120503,2023-12-30,SIP,5274,Verified
INV101493,120841,2024-03-01,SIP,4997,Verified
INV101493,120503,2024-05-15,SIP,5048,Verified
INV101493,120841,2024-07-07,SIP,5149,Verified
INV101493,120841,2024-08-29,Lumpsum,50000,Verified
INV101493,120503,2024-09-09,SIP,4968,Verified
INV101493,120841,2024-11-18,SIP,5263,Verified
INV101493,120503,2025-01-18,SIP,4975,Verified
INV101493,120503,2025-04-11,SIP,5335,Verified
INV101493,120503,2025-06-21,SIP,4922,Verified
INV101493,120841,2025-09-02,SIP,4752,Verified
INV101493,120841,2025-11-11,SIP,4590,Verified
INV101493,120503,2025-12-27,SIP,5470,Verified
INV101493,120503,2026-03-01,SIP,5609,Verified
INV101493,120841,2026-04-28,SIP,5131,Verified
INV101494,119092,2022-03-13,SIP,998,Verified
INV101494,119092,2022-03-18,SIP,1000,Verified
INV101494,119092,2022-04-28,SIP,1012,Verified
INV101494,119552,2022-06-13,SIP,1098,Verified
INV101494,119092,2022-07-12,SIP,1045,Verified
INV101494,119092,2022-09-15,SIP,1053,Verified
INV101494,119092,2022-10-25,SIP,938,Verified
INV101494,119552,2022-11-21,SIP,925,Verified
INV101494,119552,2022-12-27,SIP,973,Verified
INV101494,119552,2023-02-12,SIP,1027,Verified
INV101494,119552,2023-03-21,SIP,1064,Verified
INV101494,119092,2023-05-08,SIP,1056,Verified
INV101494,119092,2023-08-08,SIP,993,Verified
INV101494,119552,2023-09-18,SIP,976,Verified
INV101494,119552,2023-10-24,SIP,1004,Verified
INV101494,119552,2024-01-26,SIP,980,Verified
INV101494,119092,2024-04-10,SIP,996,Verified
INV101494,119552,2024-06-02,SIP,1044,Verified
INV101494,119092,2024-07-05,SIP,960,Verified
INV101494,119552,2024-08-08,SIP,975,Verified
INV101494,119092,2024-09-26,SIP,969,Verified
INV101494,119552,2024-11-07,SIP,945,Verified
INV101494,119552,2025-01-14,SIP,983,Verified
INV101494,119552,2025-02-24,SIP,967,Verified
INV101494,119092,2025-03-22,SIP,954,Verified
INV101494,120503,2025-05-01,Lumpsum,10000,Verified
INV101494,119552,2025-05-25,SIP,1051,Verified
INV101494,119092,2025-06-11,SIP,939,Verified
INV101494,119552,2025-08-10,SIP,1004,Verified
INV101494,119552,2025-08-15,Lumpsum,25000,Verified
INV101494,119092,2025-09-13,SIP,1067,Verified
INV101494,119092,2025-09-20,SIP,1056,Verified
INV101494,119092,2025-10-19,SIP,1043,Verified
INV101494,119552,2025-11-10,SIP,971,Verified
INV101495,102887,2024-03-08,SIP,3027,Verified
INV101495,102887,2024-05-14,SIP,3092,Verified
INV101495,102887,2024-06-27,SIP,2788,Verified
INV101495,102887,2024-08-07,SIP,2950,Verified
INV101495,102887,2026-03-13,Redemption,5000,Verified
INV101496,120843,2025-06-11,Lumpsum,5000,Verified
INV101496,149323,2025-06-14,SIP,10478,Verified
INV101496,149323,2025-07-06,SIP,9267,Verified
INV101496,149323,2025-08-08,SIP,10897,Verified
INV101496,149323,2025-09-30,SIP,9882,Verified
INV101496,149323,2025-11-11,SIP,9060,Verified
INV101496,149323,2025-12-20,SIP,10620,Verified
INV101496,149323,2026-01-26,SIP,9878,Verified
INV101496,149323,2026-03-18,SIP,9438,Verified
INV101496,149323,2026-05-08,SIP,9587,Verified
INV101497,100025,2025-11-19,SIP,1022,Pending
INV101497,100025,2025-12-16,SIP,906,Pending
INV101497,100025,2026-01-14,SIP,1052,Pending
INV101497,100025,2026-02-14,SIP,929,Pending
INV101497,100025,2026-03-13,SIP,976,Pending
INV101497,100025,2026-04-11,SIP,971,Pending
INV101497,100025,2026-05-03,SIP,994,Pending
INV101498,119092,2025-09-20,SIP,2833,Pending
INV101498,149323,2025-11-03,SIP,3051,Pending
INV101498,119552,2025-11-19,Lumpsum,25000,Pending
INV101498,149323,2026-01-17,SIP,3049,Pending
INV101498,120506,2026-01-22,Lumpsum,25000,Pending
INV101498,149323,2026-02-14,SIP,2909,Pending
INV101498,118636,2026-03-16,Lumpsum,5000,Pending
INV101498,149323,2026-04-09,SIP,2884,Pending
INV101498,149323,2026-04-27,SIP,2595,Pending
INV101498,149323,2026-05-13,Redemption,20000,Pending
INV101498,149323,2026-05-20,SIP,3321,Pending
INV101498,149323,2026-05-25,SIP,3261,Pending
INV101499,119599,2022-12-26,SIP,2461,Verified
INV101499,119599,2023-01-16,SIP,2339,Verified
INV101499,102887,2023-02-17,SIP,2757,Verified
INV101499,119599,2023-04-02,SIP,2499,Verified
INV101499,102887,2023-04-28,SIP,2403,Verified
INV101499,102887,2023-05-23,SIP,2452,Verified
INV101499,102887,2023-07-02,SIP,2384,Verified
INV101499,119095,2023-07-05,Lumpsum,5000,Verified
INV101499,119599,2023-07-31,SIP,2566,Verified
INV101499,102887,2023-08-28,SIP,2496,Verified
INV101499,119599,2023-09-25,SIP,2583,Verified
INV101499,119599,2023-10-29,SIP,2383,Verified
INV101499,119599,2023-11-29,SIP,2666,Verified
INV101499,119599,2023-12-30,SIP,2537,Verified
INV101499,102887,2024-01-27,SIP,2509,Verified
INV101499,102887,2024-04-14,SIP,2404,Verified
INV101499,100033,2024-04-24,Lumpsum,5000,Verified
INV101499,119552,2024-06-26,Lumpsum,10000,Verified
INV101499,119599,2024-07-02,SIP,2247,Verified
INV101499,119599,2024-08-27,SIP,2786,Verified
INV101499,102887,2024-10-30,SIP,2391,Verified
INV101499,102887,2025-01-02,SIP,2614,Verified
INV101499,119599,2025-03-05,SIP,2217,Verified
INV101499,102887,2025-03-23,Redemption,20000,Verified
INV101499,102887,2025-04-30,SIP,2413,Verified
INV101499,102887,2025-07-08,SIP,2679,Verified
INV101499,119599,2025-08-31,SIP,2516,Verified
INV101499,119599,2025-11-06,SIP,2614,Verified
INV101499,119599,2026-01-28,SIP,2502,Verified
INV101499,119599,2026-03-30,SIP,2554,Verified
INV101499,119599,2026-05-22,SIP,2476,Verified
INV101500,100025,2025-12-10,SIP,1056,Verified
INV101500,100025,2026-01-28,SIP,892,Verified
INV101500,100025,2026-03-11,SIP,1028,Verified
INV101500,100025,2026-04-04,SIP,1129,Verified
INV101500,100025,2026-04-21,Redemption,10000,Verified
INV101500,102887,2026-05-11,Lumpsum,25000,Verified
INV101500,100025,2026-05-16,SIP,1028,Verified
INV101501,101206,2022-09-20,SIP,1851,Verified
INV101501,101206,2022-10-16,SIP,1908,Verified
INV101501,101206,2022-11-14,SIP,1976,Verified
INV101501,101206,2022-12-18,SIP,2004,Verified
INV101501,101206,2023-01-17,SIP,1895,Verified
INV101501,101206,2023-02-14,SIP,1867,Verified
INV101501,101206,2023-03-17,SIP,2083,Verified
INV101501,101206,2023-04-09,SIP,2004,Verified
INV101501,101206,2023-05-08,SIP,2120,Verified
INV101501,101206,2023-06-03,SIP,1925,Verified
INV101501,101206,2023-07-04,SIP,1952,Verified
INV101501,101206,2023-08-01,SIP,1955,Verified
INV101501,101206,2023-09-02,SIP,2113,Verified
INV101501,101206,2023-10-01,SIP,1973,Verified
INV101501,101206,2023-11-02,SIP,2020,Verified
INV101501,101206,2023-12-02,SIP,2113,Verified
INV101501,101206,2023-12-27,SIP,1974,Verified
INV101501,101206,2024-01-22,SIP,1947,Verified
INV101501,101206,2024-02-15,SIP,1963,Verified
INV101501,101206,2024-03-17,SIP,1737,Verified
INV101501,101206,2024-04-14,SIP,1992,Verified
INV101501,101206,2024-05-12,SIP,1833,Verified
INV101501,101206,2024-06-14,SIP,2094,Verified
INV101501,101206,2024-07-18,SIP,1945,Verified
INV101501,101206,2024-08-17,SIP,1928,Verified
INV101501,101206,2024-09-11,SIP,1888,Verified
INV101501,101206,2024-10-11,SIP,2083,Verified
INV101501,101206,2024-11-15,SIP,1996,Verified
INV101501,101206,2024-12-12,SIP,1991,Verified
INV101501,101206,2025-01-14,SIP,2162,Verified
INV101501,101206,2025-02-17,SIP,2107,Verified
INV101501,101206,2025-03-24,SIP,2007,Verified
INV101501,101206,2025-04-24,SIP,2106,Verified
INV101501,101206,2026-02-09,Redemption,2000,Verified
INV101502,120841,2023-04-24,SIP,990,Verified
INV101502,120841,2023-05-19,SIP,1025,Verified
INV101502,125497,2023-06-11,SIP,1061,Verified
INV101502,125497,2023-07-21,SIP,1060,Verified
INV101502,125497,2023-08-14,SIP,1020,Verified
INV101502,120841,2023-09-14,SIP,982,Verified
INV101502,125497,2023-10-15,SIP,991,Verified
INV101502,125497,2023-11-12,SIP,991,Verified
INV101502,120841,2023-12-09,SIP,1013,Verified
INV101502,120841,2024-12-31,Redemption,2000,Verified
INV101503,120841,2022-06-26,SIP,2996,Verified
INV101503,120841,2022-07-21,SIP,2955,Verified
INV101503,120841,2022-08-22,SIP,3272,Verified
INV101503,120841,2022-09-15,SIP,2965,Verified
INV101503,120503,2022-09-21,Lumpsum,25000,Verified
INV101503,120841,2022-10-15,SIP,3007,Verified
INV101503,120841,2022-11-14,SIP,3084,Verified
INV101503,120841,2022-12-12,SIP,2971,Verified
INV101503,120841,2023-01-12,SIP,2896,Verified
INV101503,120841,2023-02-08,SIP,2991,Verified
INV101503,120841,2023-03-07,SIP,2854,Verified
INV101503,120841,2023-04-01,SIP,2994,Verified
INV101503,120841,2023-05-06,SIP,3058,Verified
INV101503,120841,2023-06-01,SIP,3232,Verified
INV101503,120841,2023-06-28,SIP,3238,Verified
INV101503,120841,2023-07-27,SIP,3039,Verified
INV101503,120841,2023-08-24,SIP,2956,Verified
INV101503,120841,2023-09-28,SIP,2974,Verified
INV101503,120841,2023-10-31,SIP,3007,Verified
INV101503,120841,2023-11-29,SIP,3093,Verified
INV101503,120841,2023-12-28,SIP,2882,Verified
INV101503,120841,2024-01-23,SIP,3086,Verified
INV101503,120841,2024-02-13,SIP,3056,Verified
INV101503,120841,2024-03-08,SIP,3026,Verified
INV101503,120841,2024-04-12,SIP,2868,Verified
INV101503,120841,2024-05-14,SIP,3168,Verified
INV101503,120841,2024-06-10,SIP,2903,Verified
INV101503,120841,2024-07-11,SIP,3187,Verified
INV101503,120841,2024-08-19,SIP,2889,Verified
INV101503,120841,2024-09-20,SIP,2928,Verified
INV101503,120841,2024-10-15,SIP,2965,Verified
INV101503,120841,2024-11-13,SIP,3012,Verified
INV101503,120841,2024-12-14,SIP,3034,Verified
INV101503,120841,2026-04-18,Redemption,10000,Verified
INV101504,101206,2026-03-06,Lumpsum,10000,Verified
INV101504,120503,2026-04-27,Lumpsum,50000,Verified
INV101504,120844,2026-04-30,SIP,2470,Verified
INV101504,120841,2026-05-27,Lumpsum,10000,Verified
INV101505,119095,2026-03-11,SIP,968,Verified
INV101505,119095,2026-04-28,Redemption,10000,Verified
INV101505,119095,2026-05-10,SIP,1048,Verified
INV101506,148569,2024-04-18,SIP,1047,Verified
INV101506,120503,2024-05-07,Lumpsum,5000,Verified
INV101506,148569,2024-06-22,SIP,1031,Verified
INV101506,148569,2024-07-13,SIP,925,Verified
INV101506,148569,2024-09-03,SIP,1003,Verified
INV101506,148569,2024-10-20,SIP,1084,Verified
INV101506,148569,2024-12-22,SIP,991,Verified
INV101506,148569,2025-01-21,SIP,1032,Verified
INV101506,148569,2025-03-16,SIP,990,Verified
INV101506,148569,2025-03-21,SIP,953,Verified
INV101506,148569,2025-05-21,SIP,936,Verified
INV101506,148569,2025-07-16,SIP,1022,Verified
INV101506,148569,2025-08-10,SIP,1044,Verified
INV101506,148569,2025-09-22,SIP,993,Verified
INV101506,148569,2025-10-14,SIP,1064,Verified
INV101506,148569,2025-11-04,SIP,940,Verified
INV101506,148569,2025-12-21,SIP,951,Verified
INV101506,148569,2026-03-17,SIP,951,Verified
INV101506,120844,2026-03-25,Lumpsum,10000,Verified
INV101506,148569,2026-05-16,SIP,1082,Verified
INV101507,119551,2024-06-08,SIP,500,Verified
INV101507,120843,2024-07-05,SIP,544,Verified
INV101507,119551,2024-07-24,SIP,501,Verified
INV101507,120843,2024-08-18,SIP,505,Verified
INV101507,120843,2024-09-22,SIP,500,Verified
INV101507,119551,2024-10-18,SIP,500,Verified
INV101507,119551,2024-11-16,SIP,529,Verified
INV101507,119551,2024-12-17,SIP,501,Verified
INV101507,119551,2025-01-09,SIP,500,Verified
INV101507,119551,2025-02-12,SIP,535,Verified
INV101507,120843,2025-03-12,SIP,503,Verified
INV101507,119551,2025-04-14,SIP,500,Verified
INV101507,119551,2025-05-14,SIP,500,Verified
INV101507,119551,2025-06-14,SIP,500,Verified
INV101507,120504,2025-12-25,Lumpsum,5000,Verified
INV101508,125498,2022-11-18,SIP,2557,Verified
INV101508,125498,2022-12-22,SIP,2759,Verified
INV101508,125498,2023-01-17,Lumpsum,25000,Verified
INV101508,125498,2023-01-26,SIP,2308,Verified
INV101508,125498,2023-02-21,SIP,2667,Verified
INV101508,125498,2023-03-21,SIP,2443,Verified
INV101508,125498,2023-04-21,SIP,2465,Verified
INV101508,125498,2023-05-29,SIP,2480,Verified
INV101508,125498,2023-07-10,SIP,2430,Verified
INV101508,125498,2023-08-05,SIP,2396,Verified
INV101508,125498,2023-08-31,SIP,2590,Verified
INV101508,125498,2023-09-23,SIP,2375,Verified
INV101508,125498,2023-10-25,SIP,2229,Verified
INV101508,125498,2023-11-16,SIP,2494,Verified
INV101508,125498,2023-12-18,SIP,2458,Verified
INV101508,125498,2024-01-19,SIP,2393,Verified
INV101508,125498,2024-02-25,SIP,2613,Verified
INV101508,125498,2024-03-21,SIP,2477,Verified
INV101508,125498,2024-05-06,SIP,2616,Verified
INV101508,125498,2024-06-28,SIP,2433,Verified
INV101508,125498,2024-08-30,SIP,2328,Verified
INV101508,118636,2024-09-29,Lumpsum,10000,Verified
INV101508,125498,2024-10-26,SIP,2546,Verified
INV101508,125498,2024-12-26,SIP,2608,Verified
INV101508,125498,2025-03-09,SIP,2394,Verified
INV101508,125498,2025-05-09,SIP,2444,Verified
INV101508,125498,2025-07-09,SIP,2684,Verified
INV101508,125498,2025-09-14,SIP,2293,Verified
INV101508,125498,2025-11-12,SIP,2443,Verified
INV101508,120843,2025-11-13,Lumpsum,5000,Verified
INV101508,125498,2026-01-21,SIP,2725,Verified
INV101508,125498,2026-04-04,SIP,2488,Verified
INV101509,120844,2023-04-10,SIP,500,Verified
INV101509,120844,2023-05-17,SIP,519,Verified
INV101509,120844,2023-06-22,SIP,500,Verified
INV101509,120844,2023-09-26,SIP,501,Verified
INV101509,120844,2023-12-08,SIP,516,Verified
INV101509,120844,2024-02-05,SIP,500,Verified
INV101509,120844,2024-02-17,SIP,527,Verified
INV101509,120844,2024-04-13,SIP,513,Verified
INV101509,120844,2024-05-25,SIP,500,Verified
INV101509,120844,2024-08-04,SIP,508,Verified
INV101509,120844,2024-08-12,SIP,500,Verified
INV101509,120844,2024-09-19,SIP,500,Verified
INV101509,120844,2024-10-19,SIP,564,Verified
INV101509,120844,2024-10-24,SIP,500,Verified
INV101509,120844,2024-10-29,SIP,500,Verified
INV101509,120844,2024-11-06,SIP,500,Verified
INV101509,120503,2024-11-15,Lumpsum,25000,Verified
INV101509,120504,2025-01-22,Lumpsum,50000,Verified
INV101509,120844,2025-01-24,SIP,522,Verified
INV101509,120844,2025-03-04,SIP,541,Verified
INV101509,120844,2025-04-08,SIP,500,Verified
INV101509,120844,2025-05-14,SIP,500,Verified
INV101509,120844,2025-05-21,SIP,516,Verified
INV101509,120844,2025-07-11,SIP,500,Verified
INV101509,120844,2025-09-03,SIP,512,Verified
INV101510,119552,2025-03-30,SIP,1454,Verified
INV101510,120841,2025-04-22,SIP,1606,Verified
INV101510,120841,2025-05-16,SIP,1549,Verified
INV101510,119552,2025-06-16,SIP,1613,Verified
INV101510,120841,2025-07-21,SIP,1537,Verified
INV101510,119552,2025-08-19,SIP,1484,Verified
INV101510,119552,2026-02-11,Redemption,20000,Verified
INV101511,125497,2024-11-30,SIP,514,Verified
INV101511,125497,2024-12-19,SIP,521,Verified
INV101511,125497,2025-01-19,Redemption,20000,Verified
INV101511,125497,2025-02-13,SIP,531,Verified
INV101511,119552,2025-03-16,Lumpsum,10000,Verified
INV101511,125497,2025-04-08,SIP,500,Verified
INV101511,125497,2025-06-14,SIP,529,Verified
INV101511,125497,2025-08-15,SIP,518,Verified
INV101511,125497,2025-08-30,SIP,521,Verified
INV101511,125497,2025-09-19,SIP,500,Verified
INV101511,125497,2025-10-17,SIP,500,Verified
INV101511,102887,2025-10-19,Lumpsum,10000,Verified
INV101511,120841,2025-12-01,Lumpsum,25000,Verified
INV101511,125497,2025-12-04,SIP,500,Verified
INV101512,148569,2025-01-07,SIP,1445,Verified
INV101512,148569,2025-03-01,SIP,1566,Verified
INV101512,119092,2025-04-13,SIP,1441,Verified
INV101512,119092,2025-05-14,SIP,1460,Verified
INV101512,119092,2025-06-16,SIP,1466,Verified
INV101512,148569,2025-07-25,SIP,1542,Verified
INV101512,102887,2025-08-14,Lumpsum,25000,Verified
INV101512,149322,2025-08-23,Lumpsum,10000,Verified
INV101512,148569,2025-09-10,SIP,1456,Verified
INV101512,119092,2025-11-08,SIP,1599,Verified
INV101512,148569,2025-12-29,SIP,1491,Verified
INV101512,119092,2026-02-07,SIP,1527,Verified
INV101512,148569,2026-03-23,SIP,1467,Verified
INV101512,119092,2026-05-19,SIP,1501,Verified
INV101513,100025,2023-06-30,SIP,500,Verified
INV101513,100025,2023-07-29,SIP,500,Verified
INV101513,100025,2023-08-22,SIP,500,Verified
INV101513,100025,2023-09-17,SIP,500,Verified
INV101513,100025,2023-10-16,SIP,500,Verified
INV101513,100025,2023-11-20,SIP,505,Verified
INV101513,100025,2023-12-23,SIP,524,Verified
